paths,client,split,label
COVID-351.png,site-1,val,1
COVID-1370.png,site-1,val,1
COVID-3492.png,site-1,val,1
COVID-891.png,site-1,val,1
COVID-379.png,site-1,val,1
COVID-2889.png,site-1,val,1
COVID-3260.png,site-1,val,1
COVID-3031.png,site-1,val,1
COVID-732.png,site-1,val,1
COVID-1891.png,site-1,val,1
COVID-3331.png,site-1,val,1
COVID-3616.png,site-1,val,1
COVID-2780.png,site-1,val,1
COVID-2178.png,site-1,val,1
COVID-2880.png,site-1,val,1
COVID-1083.png,site-1,val,1
COVID-2585.png,site-1,val,1
COVID-411.png,site-1,val,1
COVID-1217.png,site-1,val,1
COVID-1546.png,site-1,val,1
COVID-3522.png,site-1,val,1
COVID-1270.png,site-1,val,1
COVID-3448.png,site-1,val,1
COVID-2234.png,site-1,val,1
COVID-652.png,site-1,val,1
COVID-2195.png,site-1,val,1
COVID-1501.png,site-1,val,1
COVID-889.png,site-1,val,1
COVID-769.png,site-1,val,1
COVID-2413.png,site-1,val,1
COVID-56.png,site-1,val,1
COVID-1160.png,site-1,val,1
COVID-527.png,site-1,val,1
COVID-883.png,site-1,val,1
COVID-1552.png,site-1,val,1
COVID-2550.png,site-1,val,1
COVID-653.png,site-1,val,1
COVID-17.png,site-1,val,1
COVID-3445.png,site-1,val,1
COVID-455.png,site-1,val,1
COVID-488.png,site-1,val,1
COVID-1918.png,site-1,val,1
COVID-3375.png,site-1,val,1
COVID-3608.png,site-1,val,1
COVID-64.png,site-1,val,1
COVID-710.png,site-1,val,1
COVID-1797.png,site-1,val,1
COVID-2980.png,site-1,val,1
COVID-1132.png,site-1,val,1
COVID-3138.png,site-1,val,1
COVID-14.png,site-1,val,1
COVID-775.png,site-1,val,1
COVID-1059.png,site-1,val,1
COVID-755.png,site-1,val,1
COVID-1936.png,site-1,val,1
COVID-996.png,site-1,val,1
COVID-1395.png,site-1,val,1
COVID-3309.png,site-1,val,1
COVID-1894.png,site-1,val,1
COVID-3094.png,site-1,val,1
COVID-3526.png,site-1,val,1
COVID-30.png,site-1,val,1
COVID-599.png,site-1,val,1
COVID-2957.png,site-1,val,1
COVID-3407.png,site-1,val,1
COVID-2272.png,site-1,val,1
COVID-1422.png,site-1,val,1
COVID-3603.png,site-1,val,1
COVID-1761.png,site-1,val,1
COVID-986.png,site-1,val,1
COVID-2653.png,site-1,val,1
COVID-3411.png,site-1,val,1
COVID-1775.png,site-1,val,1
COVID-1898.png,site-1,val,1
COVID-3264.png,site-1,val,1
COVID-3214.png,site-1,val,1
COVID-311.png,site-1,val,1
COVID-942.png,site-1,val,1
COVID-2044.png,site-1,val,1
COVID-819.png,site-1,val,1
COVID-3049.png,site-1,val,1
COVID-2712.png,site-1,val,1
COVID-1622.png,site-1,val,1
COVID-2173.png,site-1,val,1
COVID-1234.png,site-1,val,1
COVID-2273.png,site-1,val,1
COVID-926.png,site-1,val,1
COVID-2465.png,site-1,val,1
COVID-2629.png,site-1,val,1
COVID-2750.png,site-1,val,1
COVID-1269.png,site-1,val,1
COVID-1743.png,site-1,val,1
COVID-3227.png,site-1,val,1
COVID-1709.png,site-1,val,1
COVID-2673.png,site-1,val,1
COVID-2591.png,site-1,val,1
COVID-3273.png,site-1,val,1
COVID-2507.png,site-1,val,1
COVID-3547.png,site-1,val,1
COVID-3243.png,site-1,val,1
COVID-2839.png,site-1,val,1
COVID-1383.png,site-1,val,1
COVID-683.png,site-1,val,1
COVID-2321.png,site-1,val,1
COVID-3346.png,site-1,val,1
COVID-2049.png,site-1,val,1
COVID-1565.png,site-1,val,1
COVID-218.png,site-1,val,1
COVID-2723.png,site-1,val,1
COVID-1862.png,site-1,val,1
COVID-565.png,site-1,val,1
COVID-381.png,site-1,val,1
COVID-3500.png,site-1,val,1
COVID-2822.png,site-1,val,1
COVID-2383.png,site-1,val,1
COVID-2012.png,site-1,val,1
COVID-812.png,site-1,val,1
COVID-671.png,site-1,val,1
COVID-3353.png,site-1,val,1
COVID-3106.png,site-1,val,1
COVID-2278.png,site-1,val,1
COVID-3602.png,site-1,val,1
COVID-810.png,site-1,val,1
COVID-1369.png,site-1,val,1
COVID-1218.png,site-1,val,1
COVID-1542.png,site-1,val,1
COVID-256.png,site-1,val,1
COVID-668.png,site-1,val,1
COVID-767.png,site-1,val,1
COVID-1224.png,site-1,val,1
COVID-1566.png,site-1,val,1
COVID-2785.png,site-1,val,1
COVID-3412.png,site-1,val,1
COVID-2400.png,site-1,val,1
COVID-1485.png,site-1,val,1
COVID-97.png,site-1,val,1
COVID-1396.png,site-1,val,1
COVID-2746.png,site-1,val,1
COVID-708.png,site-1,val,1
COVID-957.png,site-1,val,1
COVID-633.png,site-1,val,1
COVID-1670.png,site-1,val,1
COVID-597.png,site-1,val,1
COVID-3451.png,site-1,val,1
COVID-1717.png,site-1,val,1
COVID-879.png,site-1,val,1
COVID-990.png,site-1,val,1
COVID-242.png,site-1,val,1
COVID-1080.png,site-1,val,1
COVID-2613.png,site-1,val,1
COVID-2191.png,site-1,val,1
COVID-16.png,site-1,val,1
COVID-1869.png,site-1,val,1
COVID-1365.png,site-1,val,1
COVID-700.png,site-1,val,1
COVID-2108.png,site-1,val,1
COVID-2426.png,site-1,val,1
COVID-382.png,site-1,val,1
COVID-3559.png,site-1,val,1
COVID-57.png,site-1,val,1
COVID-1941.png,site-1,val,1
COVID-1438.png,site-1,val,1
COVID-2914.png,site-1,val,1
COVID-3554.png,site-1,val,1
COVID-1499.png,site-1,val,1
COVID-2015.png,site-1,val,1
COVID-82.png,site-1,val,1
COVID-1000.png,site-1,val,1
COVID-3226.png,site-1,val,1
COVID-2545.png,site-1,val,1
COVID-3063.png,site-1,val,1
COVID-2859.png,site-1,val,1
COVID-2763.png,site-1,val,1
COVID-258.png,site-1,val,1
COVID-3056.png,site-1,val,1
COVID-3082.png,site-1,val,1
COVID-3332.png,site-1,val,1
COVID-3395.png,site-1,val,1
COVID-3116.png,site-1,val,1
COVID-1904.png,site-1,val,1
COVID-642.png,site-1,val,1
COVID-3006.png,site-1,val,1
COVID-3318.png,site-1,val,1
COVID-3370.png,site-1,val,1
COVID-966.png,site-1,val,1
COVID-1194.png,site-1,val,1
COVID-1833.png,site-1,val,1
COVID-2832.png,site-1,val,1
COVID-3198.png,site-1,val,1
COVID-1979.png,site-1,val,1
COVID-131.png,site-1,val,1
COVID-1528.png,site-1,val,1
COVID-1338.png,site-1,val,1
COVID-952.png,site-1,val,1
COVID-477.png,site-1,val,1
COVID-2118.png,site-1,val,1
COVID-2373.png,site-1,val,1
COVID-881.png,site-1,val,1
COVID-367.png,site-1,val,1
COVID-2930.png,site-1,val,1
COVID-2336.png,site-1,val,1
COVID-476.png,site-1,val,1
COVID-337.png,site-1,val,1
COVID-1108.png,site-1,val,1
COVID-2885.png,site-1,val,1
COVID-1117.png,site-1,val,1
COVID-3612.png,site-1,val,1
COVID-2339.png,site-1,val,1
COVID-2943.png,site-1,val,1
COVID-496.png,site-1,val,1
COVID-3279.png,site-1,val,1
COVID-2167.png,site-1,val,1
COVID-1215.png,site-1,val,1
COVID-234.png,site-1,val,1
COVID-3188.png,site-1,val,1
COVID-111.png,site-1,val,1
COVID-3149.png,site-1,val,1
COVID-163.png,site-1,val,1
COVID-1711.png,site-1,val,1
COVID-3294.png,site-1,val,1
COVID-907.png,site-1,val,1
COVID-76.png,site-1,val,1
COVID-1089.png,site-1,val,1
COVID-877.png,site-1,val,1
COVID-102.png,site-1,val,1
COVID-623.png,site-1,val,1
COVID-2257.png,site-1,val,1
COVID-1466.png,site-1,val,1
COVID-777.png,site-1,val,1
COVID-2315.png,site-1,val,1
COVID-2399.png,site-1,val,1
COVID-2630.png,site-1,val,1
COVID-2624.png,site-1,val,1
COVID-314.png,site-2,train,1
COVID-2300.png,site-2,train,1
COVID-339.png,site-2,train,1
COVID-3455.png,site-2,train,1
COVID-177.png,site-2,train,1
COVID-2041.png,site-2,train,1
COVID-2651.png,site-2,train,1
COVID-1421.png,site-2,train,1
COVID-2101.png,site-2,train,1
COVID-595.png,site-2,train,1
COVID-784.png,site-2,train,1
COVID-1735.png,site-2,train,1
COVID-439.png,site-2,train,1
COVID-357.png,site-2,train,1
COVID-3213.png,site-2,train,1
COVID-2539.png,site-2,train,1
COVID-834.png,site-2,train,1
COVID-1473.png,site-2,train,1
COVID-1145.png,site-2,train,1
COVID-3148.png,site-2,train,1
COVID-1198.png,site-2,train,1
COVID-844.png,site-2,train,1
COVID-2766.png,site-2,train,1
COVID-1171.png,site-2,train,1
COVID-1708.png,site-2,train,1
COVID-2517.png,site-2,train,1
COVID-1618.png,site-2,train,1
COVID-2953.png,site-2,train,1
COVID-1739.png,site-2,train,1
COVID-1746.png,site-2,train,1
COVID-2086.png,site-2,train,1
COVID-3271.png,site-2,train,1
COVID-647.png,site-2,train,1
COVID-3169.png,site-2,train,1
COVID-2352.png,site-2,train,1
COVID-510.png,site-2,train,1
COVID-1725.png,site-2,train,1
COVID-1966.png,site-2,train,1
COVID-923.png,site-2,train,1
COVID-1454.png,site-2,train,1
COVID-884.png,site-2,train,1
COVID-429.png,site-2,train,1
COVID-2886.png,site-2,train,1
COVID-3261.png,site-2,train,1
COVID-1498.png,site-2,train,1
COVID-920.png,site-2,train,1
COVID-3365.png,site-2,train,1
COVID-153.png,site-2,train,1
COVID-1141.png,site-2,train,1
COVID-943.png,site-2,train,1
COVID-18.png,site-2,train,1
COVID-2888.png,site-2,train,1
COVID-631.png,site-2,train,1
COVID-1831.png,site-2,train,1
COVID-2185.png,site-2,train,1
COVID-3491.png,site-2,train,1
COVID-2876.png,site-2,train,1
COVID-3459.png,site-2,train,1
COVID-3197.png,site-2,train,1
COVID-803.png,site-2,train,1
COVID-733.png,site-2,train,1
COVID-808.png,site-2,train,1
COVID-3420.png,site-2,train,1
COVID-3129.png,site-2,train,1
COVID-2194.png,site-2,train,1
COVID-2614.png,site-2,train,1
COVID-667.png,site-2,train,1
COVID-442.png,site-2,train,1
COVID-2463.png,site-2,train,1
COVID-2476.png,site-2,train,1
COVID-2268.png,site-2,train,1
COVID-791.png,site-2,train,1
COVID-1256.png,site-2,train,1
COVID-1306.png,site-2,train,1
COVID-1777.png,site-2,train,1
COVID-235.png,site-2,train,1
COVID-3054.png,site-2,train,1
COVID-1052.png,site-2,train,1
COVID-1367.png,site-2,train,1
COVID-537.png,site-2,train,1
COVID-2973.png,site-2,train,1
COVID-2808.png,site-2,train,1
COVID-132.png,site-2,train,1
COVID-1689.png,site-2,train,1
COVID-3034.png,site-2,train,1
COVID-526.png,site-2,train,1
COVID-75.png,site-2,train,1
COVID-3469.png,site-2,train,1
COVID-1527.png,site-2,train,1
COVID-2059.png,site-2,train,1
COVID-1980.png,site-2,train,1
COVID-1838.png,site-2,train,1
COVID-1584.png,site-2,train,1
COVID-1297.png,site-2,train,1
COVID-1188.png,site-2,train,1
COVID-169.png,site-2,train,1
COVID-2963.png,site-2,train,1
COVID-875.png,site-2,train,1
COVID-3580.png,site-2,train,1
COVID-1674.png,site-2,train,1
COVID-3307.png,site-2,train,1
COVID-2767.png,site-2,train,1
COVID-3211.png,site-2,train,1
COVID-254.png,site-2,train,1
COVID-462.png,site-2,train,1
COVID-118.png,site-2,train,1
COVID-269.png,site-2,train,1
COVID-3099.png,site-2,train,1
COVID-2604.png,site-2,train,1
COVID-763.png,site-2,train,1
COVID-3387.png,site-2,train,1
COVID-2656.png,site-2,train,1
COVID-2371.png,site-2,train,1
COVID-1779.png,site-2,train,1
COVID-3525.png,site-2,train,1
COVID-1616.png,site-2,train,1
COVID-1846.png,site-2,train,1
COVID-1056.png,site-2,train,1
COVID-928.png,site-2,train,1
COVID-3008.png,site-2,train,1
COVID-214.png,site-2,train,1
COVID-1047.png,site-2,train,1
COVID-3571.png,site-2,train,1
COVID-155.png,site-2,train,1
COVID-1410.png,site-2,train,1
COVID-2794.png,site-2,train,1
COVID-53.png,site-2,train,1
COVID-1125.png,site-2,train,1
COVID-3555.png,site-2,train,1
COVID-2424.png,site-2,train,1
COVID-2504.png,site-2,train,1
COVID-949.png,site-2,train,1
COVID-325.png,site-2,train,1
COVID-497.png,site-2,train,1
COVID-3396.png,site-2,train,1
COVID-714.png,site-2,train,1
COVID-2873.png,site-2,train,1
COVID-2379.png,site-2,train,1
COVID-1564.png,site-2,train,1
COVID-2740.png,site-2,train,1
COVID-1967.png,site-2,train,1
COVID-3220.png,site-2,train,1
COVID-1024.png,site-2,train,1
COVID-2053.png,site-2,train,1
COVID-1760.png,site-2,train,1
COVID-3027.png,site-2,train,1
COVID-3231.png,site-2,train,1
COVID-201.png,site-2,train,1
COVID-1996.png,site-2,train,1
COVID-3139.png,site-2,train,1
COVID-2891.png,site-2,train,1
COVID-2706.png,site-2,train,1
COVID-3239.png,site-2,train,1
COVID-917.png,site-2,train,1
COVID-2661.png,site-2,train,1
COVID-3001.png,site-2,train,1
COVID-1630.png,site-2,train,1
COVID-1696.png,site-2,train,1
COVID-1958.png,site-2,train,1
COVID-2814.png,site-2,train,1
COVID-1126.png,site-2,train,1
COVID-1450.png,site-2,train,1
COVID-38.png,site-2,train,1
COVID-1382.png,site-2,train,1
COVID-3565.png,site-2,train,1
COVID-995.png,site-2,train,1
COVID-2187.png,site-2,train,1
COVID-797.png,site-2,train,1
COVID-1701.png,site-2,train,1
COVID-2216.png,site-2,train,1
COVID-1601.png,site-2,train,1
COVID-759.png,site-2,train,1
COVID-678.png,site-2,train,1
COVID-2307.png,site-2,train,1
COVID-3237.png,site-2,train,1
COVID-1392.png,site-2,train,1
COVID-2979.png,site-2,train,1
COVID-120.png,site-2,train,1
COVID-1944.png,site-2,train,1
COVID-1291.png,site-2,train,1
COVID-2961.png,site-2,train,1
COVID-2323.png,site-2,train,1
COVID-1829.png,site-2,train,1
COVID-1843.png,site-2,train,1
COVID-1426.png,site-2,train,1
COVID-728.png,site-2,train,1
COVID-2911.png,site-2,train,1
COVID-472.png,site-2,train,1
COVID-2430.png,site-2,train,1
COVID-3065.png,site-2,train,1
COVID-1325.png,site-2,train,1
COVID-1903.png,site-2,train,1
COVID-2115.png,site-2,train,1
COVID-1268.png,site-2,train,1
COVID-2845.png,site-2,train,1
COVID-3174.png,site-2,train,1
COVID-1247.png,site-2,train,1
COVID-3019.png,site-2,train,1
COVID-2730.png,site-2,train,1
COVID-1658.png,site-2,train,1
COVID-2149.png,site-2,train,1
COVID-3058.png,site-2,train,1
COVID-3181.png,site-2,train,1
COVID-1404.png,site-2,train,1
COVID-1946.png,site-2,train,1
COVID-1296.png,site-2,train,1
COVID-3561.png,site-2,train,1
COVID-3582.png,site-2,train,1
COVID-2554.png,site-2,train,1
COVID-3536.png,site-2,train,1
COVID-1417.png,site-2,train,1
COVID-3383.png,site-2,train,1
COVID-2710.png,site-2,train,1
COVID-1853.png,site-2,train,1
COVID-3062.png,site-2,train,1
COVID-2946.png,site-2,train,1
COVID-1534.png,site-2,train,1
COVID-3203.png,site-2,train,1
COVID-613.png,site-2,train,1
COVID-2855.png,site-2,train,1
COVID-391.png,site-2,train,1
COVID-2034.png,site-2,train,1
COVID-499.png,site-2,train,1
COVID-3439.png,site-2,train,1
COVID-1343.png,site-2,train,1
COVID-3514.png,site-2,train,1
COVID-3567.png,site-2,train,1
COVID-3132.png,site-2,train,1
COVID-773.png,site-2,train,1
COVID-511.png,site-2,train,1
COVID-3548.png,site-2,train,1
COVID-2760.png,site-2,train,1
COVID-3336.png,site-2,train,1
COVID-790.png,site-2,train,1
COVID-1883.png,site-2,train,1
COVID-1653.png,site-2,train,1
COVID-1724.png,site-2,train,1
COVID-2659.png,site-2,train,1
COVID-3552.png,site-2,train,1
COVID-3187.png,site-2,train,1
COVID-1092.png,site-2,train,1
COVID-1851.png,site-2,train,1
COVID-453.png,site-2,train,1
COVID-859.png,site-2,train,1
COVID-1861.png,site-2,train,1
COVID-3103.png,site-2,train,1
COVID-2091.png,site-2,train,1
COVID-1704.png,site-2,train,1
COVID-3314.png,site-2,train,1
COVID-2707.png,site-2,train,1
COVID-3247.png,site-2,train,1
COVID-2907.png,site-2,train,1
COVID-236.png,site-2,train,1
COVID-1516.png,site-2,train,1
COVID-345.png,site-2,train,1
COVID-2228.png,site-2,train,1
COVID-2333.png,site-2,train,1
COVID-3364.png,site-2,train,1
COVID-515.png,site-2,train,1
COVID-1048.png,site-2,train,1
COVID-2043.png,site-2,train,1
COVID-2938.png,site-2,train,1
COVID-3195.png,site-2,train,1
COVID-2381.png,site-2,train,1
COVID-343.png,site-2,train,1
COVID-1087.png,site-2,train,1
COVID-2103.png,site-2,train,1
COVID-1632.png,site-2,train,1
COVID-2393.png,site-2,train,1
COVID-964.png,site-2,train,1
COVID-342.png,site-2,train,1
COVID-3067.png,site-2,train,1
COVID-1993.png,site-2,train,1
COVID-2642.png,site-2,train,1
COVID-2635.png,site-2,train,1
COVID-2530.png,site-2,train,1
COVID-216.png,site-2,train,1
COVID-1004.png,site-2,train,1
COVID-2160.png,site-2,train,1
COVID-1893.png,site-2,train,1
COVID-1881.png,site-2,train,1
COVID-2365.png,site-2,train,1
COVID-3549.png,site-2,train,1
COVID-3317.png,site-2,train,1
COVID-2722.png,site-2,train,1
COVID-2121.png,site-2,train,1
COVID-3430.png,site-2,train,1
COVID-2329.png,site-2,train,1
COVID-2688.png,site-2,train,1
COVID-2592.png,site-2,train,1
COVID-2764.png,site-2,train,1
COVID-1442.png,site-2,train,1
COVID-2229.png,site-2,train,1
COVID-2222.png,site-2,train,1
COVID-2027.png,site-2,train,1
COVID-924.png,site-2,train,1
COVID-36.png,site-2,train,1
COVID-2450.png,site-2,train,1
COVID-2667.png,site-2,train,1
COVID-1263.png,site-2,train,1
COVID-535.png,site-2,train,1
COVID-2869.png,site-2,train,1
COVID-1639.png,site-2,train,1
COVID-359.png,site-2,train,1
COVID-2208.png,site-2,train,1
COVID-3441.png,site-2,train,1
COVID-1353.png,site-2,train,1
COVID-3232.png,site-2,train,1
COVID-614.png,site-2,train,1
COVID-3177.png,site-2,train,1
COVID-2024.png,site-2,train,1
COVID-1837.png,site-2,train,1
COVID-2377.png,site-2,train,1
COVID-2455.png,site-2,train,1
COVID-1179.png,site-2,train,1
COVID-1571.png,site-2,train,1
COVID-1312.png,site-2,train,1
COVID-3278.png,site-2,train,1
COVID-3257.png,site-2,train,1
COVID-1398.png,site-2,train,1
COVID-1281.png,site-2,train,1
COVID-2915.png,site-2,train,1
COVID-930.png,site-2,train,1
COVID-3003.png,site-2,train,1
COVID-1285.png,site-2,train,1
COVID-1347.png,site-2,train,1
COVID-426.png,site-2,train,1
COVID-1005.png,site-2,train,1
COVID-1554.png,site-2,train,1
COVID-922.png,site-2,train,1
COVID-1040.png,site-2,train,1
COVID-2161.png,site-2,train,1
COVID-980.png,site-2,train,1
COVID-1852.png,site-2,train,1
COVID-270.png,site-2,train,1
COVID-1213.png,site-2,train,1
COVID-603.png,site-2,train,1
COVID-3030.png,site-2,train,1
COVID-2311.png,site-2,train,1
COVID-1496.png,site-2,train,1
COVID-2403.png,site-2,train,1
COVID-3118.png,site-2,train,1
COVID-1200.png,site-2,train,1
COVID-446.png,site-2,train,1
COVID-138.png,site-2,train,1
COVID-893.png,site-2,train,1
COVID-2636.png,site-2,train,1
COVID-1490.png,site-2,train,1
COVID-985.png,site-2,train,1
COVID-2009.png,site-2,train,1
COVID-1901.png,site-2,train,1
COVID-1344.png,site-2,train,1
COVID-90.png,site-2,train,1
COVID-1802.png,site-2,train,1
COVID-1801.png,site-2,train,1
COVID-108.png,site-2,train,1
COVID-1064.png,site-2,train,1
COVID-3456.png,site-2,train,1
COVID-1842.png,site-2,train,1
COVID-644.png,site-2,train,1
COVID-2232.png,site-2,train,1
COVID-1890.png,site-2,train,1
COVID-402.png,site-2,train,1
COVID-2047.png,site-2,train,1
COVID-2354.png,site-2,train,1
COVID-1595.png,site-2,train,1
COVID-1149.png,site-2,train,1
COVID-2360.png,site-2,train,1
COVID-2436.png,site-2,train,1
COVID-3585.png,site-2,train,1
COVID-2236.png,site-2,train,1
COVID-3233.png,site-2,train,1
COVID-494.png,site-2,train,1
COVID-1548.png,site-2,train,1
COVID-1783.png,site-2,train,1
COVID-3534.png,site-2,train,1
COVID-910.png,site-2,train,1
COVID-3413.png,site-2,train,1
COVID-431.png,site-2,train,1
COVID-1849.png,site-2,train,1
COVID-3342.png,site-2,train,1
COVID-437.png,site-2,train,1
COVID-2479.png,site-2,train,1
COVID-1876.png,site-2,train,1
COVID-2254.png,site-2,train,1
COVID-1624.png,site-2,train,1
COVID-1315.png,site-2,train,1
COVID-2786.png,site-2,train,1
COVID-1588.png,site-2,train,1
COVID-2151.png,site-2,train,1
COVID-1884.png,site-2,train,1
COVID-173.png,site-2,train,1
COVID-3277.png,site-2,train,1
COVID-900.png,site-2,train,1
COVID-3222.png,site-2,train,1
COVID-448.png,site-2,train,1
COVID-276.png,site-2,train,1
COVID-2555.png,site-2,train,1
COVID-658.png,site-2,train,1
COVID-1006.png,site-2,train,1
COVID-292.png,site-2,train,1
COVID-1886.png,site-2,train,1
COVID-2646.png,site-2,train,1
COVID-1914.png,site-2,train,1
COVID-3055.png,site-2,train,1
COVID-266.png,site-2,train,1
COVID-1167.png,site-2,train,1
COVID-63.png,site-2,train,1
COVID-506.png,site-2,train,1
COVID-3545.png,site-2,train,1
COVID-279.png,site-2,train,1
COVID-495.png,site-2,train,1
COVID-659.png,site-2,train,1
COVID-2649.png,site-2,train,1
COVID-447.png,site-2,train,1
COVID-2571.png,site-2,train,1
COVID-1482.png,site-2,train,1
COVID-2382.png,site-2,train,1
COVID-3385.png,site-2,train,1
COVID-1545.png,site-2,train,1
COVID-2489.png,site-2,train,1
COVID-1412.png,site-2,train,1
COVID-2211.png,site-2,train,1
COVID-939.png,site-2,train,1
COVID-71.png,site-2,train,1
COVID-1855.png,site-2,train,1
COVID-2449.png,site-2,train,1
COVID-979.png,site-2,train,1
COVID-1959.png,site-2,train,1
COVID-1715.png,site-2,train,1
COVID-1460.png,site-2,train,1
COVID-1664.png,site-2,train,1
COVID-3038.png,site-2,train,1
COVID-1737.png,site-2,train,1
COVID-1713.png,site-2,train,1
COVID-1107.png,site-2,train,1
COVID-2718.png,site-2,train,1
COVID-1629.png,site-2,train,1
COVID-2595.png,site-2,train,1
COVID-529.png,site-2,train,1
COVID-1110.png,site-2,train,1
COVID-3090.png,site-2,train,1
COVID-3519.png,site-2,train,1
COVID-156.png,site-2,train,1
COVID-2826.png,site-2,train,1
COVID-1293.png,site-2,train,1
COVID-2473.png,site-2,train,1
COVID-1679.png,site-2,train,1
COVID-2971.png,site-2,train,1
COVID-2754.png,site-2,train,1
COVID-1228.png,site-2,train,1
COVID-482.png,site-2,train,1
COVID-589.png,site-2,train,1
COVID-3341.png,site-2,train,1
COVID-1027.png,site-2,train,1
COVID-3351.png,site-2,train,1
COVID-2721.png,site-2,train,1
COVID-3178.png,site-2,train,1
COVID-1983.png,site-2,train,1
COVID-648.png,site-2,train,1
COVID-3388.png,site-2,train,1
COVID-323.png,site-2,train,1
COVID-1287.png,site-2,train,1
COVID-3263.png,site-2,train,1
COVID-2203.png,site-2,train,1
COVID-2753.png,site-2,train,1
COVID-3163.png,site-2,train,1
COVID-3611.png,site-2,train,1
COVID-1659.png,site-2,train,1
COVID-739.png,site-2,train,1
COVID-558.png,site-2,train,1
COVID-2497.png,site-2,train,1
COVID-2872.png,site-2,train,1
COVID-464.png,site-2,train,1
COVID-1067.png,site-2,train,1
COVID-2790.png,site-2,train,1
COVID-3025.png,site-2,train,1
COVID-3298.png,site-2,train,1
COVID-2505.png,site-2,train,1
COVID-2920.png,site-2,train,1
COVID-1505.png,site-2,train,1
COVID-34.png,site-2,train,1
COVID-1818.png,site-2,train,1
COVID-553.png,site-2,train,1
COVID-3502.png,site-2,train,1
COVID-974.png,site-2,train,1
COVID-3350.png,site-2,train,1
COVID-2188.png,site-2,train,1
COVID-466.png,site-2,train,1
COVID-2286.png,site-2,train,1
COVID-641.png,site-2,train,1
COVID-3367.png,site-2,train,1
COVID-793.png,site-2,train,1
COVID-2022.png,site-2,train,1
COVID-3291.png,site-2,train,1
COVID-3443.png,site-2,train,1
COVID-685.png,site-2,train,1
COVID-524.png,site-2,train,1
COVID-1416.png,site-2,train,1
COVID-288.png,site-2,train,1
COVID-1734.png,site-2,train,1
COVID-2337.png,site-2,train,1
COVID-1408.png,site-2,train,1
COVID-3330.png,site-2,train,1
COVID-2325.png,site-2,train,1
COVID-390.png,site-2,train,1
COVID-3535.png,site-2,train,1
COVID-2033.png,site-2,train,1
COVID-676.png,site-2,train,1
COVID-1919.png,site-2,train,1
COVID-3276.png,site-2,train,1
COVID-1905.png,site-2,train,1
COVID-2406.png,site-2,train,1
COVID-989.png,site-2,train,1
COVID-2142.png,site-2,train,1
COVID-1130.png,site-2,train,1
COVID-1209.png,site-2,train,1
COVID-2972.png,site-2,train,1
COVID-3546.png,site-2,train,1
COVID-802.png,site-2,train,1
COVID-1675.png,site-2,train,1
COVID-1617.png,site-2,train,1
COVID-1989.png,site-2,train,1
COVID-1279.png,site-2,train,1
COVID-845.png,site-2,train,1
COVID-692.png,site-2,train,1
COVID-757.png,site-2,train,1
COVID-3059.png,site-2,train,1
COVID-1380.png,site-2,train,1
COVID-2999.png,site-2,train,1
COVID-2162.png,site-2,train,1
COVID-839.png,site-2,train,1
COVID-2196.png,site-2,train,1
COVID-3379.png,site-2,train,1
COVID-2480.png,site-2,train,1
COVID-1643.png,site-2,train,1
COVID-241.png,site-2,train,1
COVID-2410.png,site-2,train,1
COVID-2834.png,site-2,train,1
COVID-1926.png,site-2,train,1
COVID-1932.png,site-2,train,1
COVID-2978.png,site-2,train,1
COVID-1923.png,site-2,train,1
COVID-112.png,site-2,train,1
COVID-1748.png,site-2,train,1
COVID-1033.png,site-2,train,1
COVID-2132.png,site-2,train,1
COVID-105.png,site-2,train,1
COVID-37.png,site-2,train,1
COVID-2088.png,site-2,train,1
COVID-1882.png,site-2,train,1
COVID-179.png,site-2,train,1
COVID-199.png,site-2,train,1
COVID-1075.png,site-2,train,1
COVID-1598.png,site-2,train,1
COVID-3191.png,site-2,train,1
COVID-983.png,site-2,train,1
COVID-3000.png,site-2,train,1
COVID-2318.png,site-2,train,1
COVID-1740.png,site-2,train,1
COVID-392.png,site-2,train,1
COVID-1236.png,site-2,train,1
COVID-2099.png,site-2,train,1
COVID-1900.png,site-2,train,1
COVID-718.png,site-2,train,1
COVID-3165.png,site-2,train,1
COVID-2752.png,site-2,train,1
COVID-612.png,site-2,train,1
COVID-1127.png,site-2,train,1
COVID-1626.png,site-2,train,1
COVID-912.png,site-2,train,1
COVID-3117.png,site-2,train,1
COVID-1623.png,site-2,train,1
COVID-3334.png,site-2,train,1
COVID-2258.png,site-2,train,1
COVID-858.png,site-2,train,1
COVID-1502.png,site-2,train,1
COVID-206.png,site-2,train,1
COVID-765.png,site-2,train,1
COVID-151.png,site-2,train,1
COVID-1712.png,site-2,train,1
COVID-3179.png,site-2,train,1
COVID-500.png,site-2,train,1
COVID-686.png,site-2,train,1
COVID-3493.png,site-2,train,1
COVID-1970.png,site-2,train,1
COVID-1730.png,site-2,train,1
COVID-2058.png,site-2,train,1
COVID-988.png,site-2,train,1
COVID-3225.png,site-2,train,1
COVID-368.png,site-2,train,1
COVID-2685.png,site-2,train,1
COVID-124.png,site-2,train,1
COVID-287.png,site-2,train,1
COVID-2443.png,site-2,train,1
COVID-3296.png,site-2,train,1
COVID-1604.png,site-2,train,1
COVID-1093.png,site-2,train,1
COVID-54.png,site-2,train,1
COVID-1280.png,site-2,train,1
COVID-547.png,site-2,train,1
COVID-2158.png,site-2,train,1
COVID-1803.png,site-2,train,1
